mofd_label,region,totfoodinsec,weighted_count,percentage
2024m04,Sulawesi,1,4063425.994140625,18.50777292207799
2024m04,Sulawesi,2,1921734.083190918,8.752963159560958
2024m04,Sulawesi,3,2047084.986328125,9.323901587918252
2024m04,Sulawesi,4,1644697.7824707031,7.491140020097917
2024m04,Sulawesi,5,1111446.9396972656,5.062331048853259
2024m04,Sulawesi,6,535941.1081542969,2.441062380274593
2024m04,Sulawesi,7,1056960.78125,4.814161782477429
2024m04,Sulawesi,8,181595.005859375,0.8271146409643265
2024m04,Sumatra,0,26523482.880859375,42.496641218226344
2024m04,Sumatra,1,7307685.967285156,11.708571988156729
2024m04,Sumatra,2,5995336.3251953125,9.605889917959738
2024m04,Sumatra,3,6250525.668457031,10.014761181662973
2024m04,Sumatra,4,3330918.412109375,5.336887516712508
2024m04,Sumatra,5,4904581.6884765625,7.858253355221427
2024m04,Sumatra,6,4769579.951171875,7.641949922529532
2024m04,Sumatra,7,2458800.3740234375,3.9395564221891965
2024m04,Sumatra,8,872216.265625,1.39748847734155
2024m05,Java,0,91712483.66503906,57.79310494902281
2024m05,Java,1,22313991.291015625,14.06127921715899
2024m05,Java,2,17310967.91796875,10.908597670370469
2024m05,Java,3,8221518.150878906,5.180832994005671
2024m05,Java,4,5441429.46484375,3.4289454561385844
2024m05,Java,5,5406825.67578125,3.4071396960827673
2024m05,Java,6,3977427.591796875,2.5063969598664553
2024m05,Java,7,1715298.0751953125,1.0809041225039786
2024m05,Java,8,2591105.734375,1.632798934850277
2024m05,Kalimantan,0,6556712.8857421875,36.49959615470922
2024m05,Kalimantan,1,4472252.478027344,24.895921507384745
2024m05,Kalimantan,2,3043941.963623047,16.944870749520017
2024m05,Kalimantan,3,642462.8641357422,3.576431589119069
2024m05,Kalimantan,4,1810140.080078125,10.076601348516398
2024m05,Kalimantan,5,841547.2287597656,4.684684922171825
2024m05,Kalimantan,6,560000.8984375,3.1173862567156463
2024m05,Kalimantan,7,14282.913818359375,0.07950944251596921
2024m05,Kalimantan,8,22454.390625,0.1249980293471119
2024m05,Maluku,0,615613.3758544922,19.334067847310184
2024m05,Maluku,1,399845.080078125,12.557608736024072
2024m05,Maluku,2,534530.51708984375,16.7875645481679
2024m05,Maluku,3,483338.0617675781,15.179804802698985
2024m05,Maluku,4,392863.0197753906,12.33832885533645
2024m05,Maluku,5,256087.640625,8.042735932806663
2024m05,Maluku,6,179421.486328125,5.634944473255132
2024m05,Maluku,7,145903.44970703125,4.582270799228228
2024m05,Maluku,8,176483.51513671875,5.5426740051723895
2024m05,Nusa Tenggara,0,5487476.283691406,34.46440337954677
2024m05,Nusa Tenggara,1,1658895.685546875,10.418787638534868
2024m05,Nusa Tenggara,2,1597820.8994140625,10.035204009780696
2024m05,Nusa Tenggara,3,1331140.0986328125,8.360300244087735
2024m05,Nusa Tenggara,4,964587.314453125,6.058144870512889
2024m05,Nusa Tenggara,5,2138846.7458496094,13.43314726207886
2024m05,Nusa Tenggara,6,1676901.521484375,10.531874303670937
2024m05,Nusa Tenggara,7,508669.5185546875,3.194727515533892
2024m05,Nusa Tenggara,8,557818.55078125,3.5034107762533564
2024m05,Papua,0,2263727.72366333,46.6329811691422
2024m05,Papua,1,511803.2608642578,10.543190144601542
2024m05,Papua,2,597448.2717285156,12.307484559126237
2024m05,Papua,3,400047.2890625,8.241007742498475
2024m05,Papua,4,395013.7214355469,8.137315826766907
2024m05,Papua,5,62989.177734375,1.2975823498743868
2024m05,Papua,6,164950.90270996094,3.398002445037255
2024m05,Papua,7,116285.01232910156,2.3954810172227883
2024m05,Papua,8,342083.78759765625,7.046954745730208
2024m05,Sulawesi,0,6938496.677124023,33.60602233107105
2024m05,Sulawesi,1,2580133.4633789063,12.496658400562254
2024m05,Sulawesi,2,2483739.9873046875,12.02978474474572
2024m05,Sulawesi,3,2837120.5102539063,13.741353445895468
2024m05,Sulawesi,4,2161773.5529785156,10.470367527253371
2024m05,Sulawesi,5,969075.9481201172,4.693637464783985
2024m05,Sulawesi,6,1870463.6115722656,9.059432442649532
2024m05,Sulawesi,7,516282.4404296875,2.500570372747014
2024m05,Sulawesi,8,289500.92578125,1.4021732702916054
2024m05,Sumatra,0,29707744.872314453,47.15085692501993
2024m05,Sumatra,1,7477591.682128906,11.868112408503762
2024m05,Sumatra,2,3804130.8989257813,6.037753202413404
2024m05,Sumatra,3,7113288.553222656,11.289906126531694
2024m05,Sumatra,4,3528015.892578125,5.5995153215137945
2024m05,Sumatra,5,5334720.9912109375,8.467040068931723
2024m05,Sumatra,6,3273678.12890625,5.195841345011525
2024m05,Sumatra,7,1642370.947265625,2.606700639350746
2024m05,Sumatra,8,1124194.958984375,1.7842739627234216
2024m06,Java,0,102497023.96728516,64.30670647112142
2024m06,Java,1,18942960.484375,11.884827016553821
2024m06,Java,2,7448399.7734375,4.673131368798506
2024m06,Java,3,12348287.260253906,7.74732429811512
2024m06,Java,4,4857151.814453125,3.0473805377745062
2024m06,Java,5,3539603.212890625,2.2207495986249044
2024m06,Java,6,4668179.861328125,2.9288193986260898
2024m06,Java,7,1297554.51953125,0.8140866377194113
2024m06,Java,8,3788606.87109375,2.376974672666222
2024m06,Kalimantan,0,11534344.334228516,64.6185375995619
2024m06,Kalimantan,1,1823380.1960449219,10.215072338943324
2024m06,Kalimantan,2,1166122.197631836,6.532934069754093
2024m06,Kalimantan,3,2095268.56640625,11.738265021074415
2024m06,Kalimantan,4,537581.6708984375,3.011678896276809
2024m06,Kalimantan,5,599572.8337402344,3.3589702698355075
2024m06,Kalimantan,6,57298.71875,0.3210030240701364
2024m06,Kalimantan,7,36331.46875,0.20353878048380725
2024m06,Maluku,0,602693.7265625,18.71842517036763
2024m06,Maluku,1,596594.51708984375,18.528996292845584
2024m06,Maluku,2,229645.369140625,7.132311933123252
2024m06,Maluku,3,330891.3122558594,10.2768022878097
2024m06,Maluku,4,159196.26611328125,4.9443079682269895
2024m06,Maluku,5,308441.7080078125,9.579563841977205
2024m06,Maluku,6,58500.087890625,1.8168921781983038
2024m06,Maluku,7,481780.2351074219,14.963101293348549
2024m06,Maluku,8,452045.4143066406,14.039599034102789
2024m06,Nusa Tenggara,0,7085178.95703125,44.08707097223774
2024m06,Nusa Tenggara,1,2464872.0600585938,15.337508072600937
2024m06,Nusa Tenggara,2,1017864.6572265625,6.333597451162019
2024m06,Nusa Tenggara,3,1457785.8642578125,9.07097890534985
2024m06,Nusa Tenggara,4,1262963.822265625,7.858711262661432
2024m06,Nusa Tenggara,5,966949.12255859375,6.016778807044564
2024m06,Nusa Tenggara,6,823735.263671875,5.125639768886468
2024m06,Nusa Tenggara,7,327013.193359375,2.034818591305383
2024m06,Nusa Tenggara,8,664514.078125,4.134896168751605
2024m06,Papua,0,2375972.0107421875,44.191563371271066
2024m06,Papua,1,432204.9698486328,8.038736663601481
2024m06,Papua,2,84746.6875,1.5762343134638583
2024m06,Papua,3,240373.8564453125,4.470800355338221
2024m06,Papua,4,283381.9794921875,5.2707240019605175
2024m06,Papua,5,352314.4150390625,6.552823319643232
2024m06,Papua,6,352256.99609375,6.551755363897533
2024m06,Papua,7,161697.4326171875,3.00746907293835
2024m06,Papua,8,1093580.1782226563,20.339893537885743
2024m06,Sulawesi,0,9643850.4169921875,46.55715595678995
2024m06,Sulawesi,1,2553208.130859375,12.326000922735005
2024m06,Sulawesi,2,1796014.3952636719,8.670532897689831
2024m06,Sulawesi,3,1236416.03125,5.968986608601414
2024m06,Sulawesi,4,2577652.828857422,12.444011423499974
2024m06,Sulawesi,5,963141.59716796875,4.649712677916705
2024m06,Sulawesi,6,1482608.75,7.157519435912183
2024m06,Sulawesi,7,461110.28125,2.226080076854941
2024m06,Sumatra,0,31232370.01147461,49.669695779665005
2024m06,Sumatra,1,8481851.33203125,13.488921114713948
2024m06,Sumatra,2,5446253.7841796875,8.661326966210666
2024m06,Sumatra,3,6132310.339599609,9.752381547814078
2024m06,Sumatra,4,3544383.2275390625,5.636729987949462
2024m06,Sumatra,5,3363802.9248046875,5.3495481731425505
2024m06,Sumatra,6,1625592.208984375,2.585223934411096
2024m06,Sumatra,7,2026139.572265625,3.222225406672641
2024m06,Sumatra,8,1027428.078125,1.633947089420551
2024m07,Java,0,104533285.51220703,65.18521137034074
2024m07,Java,1,18479966.39892578,11.523798471732723
2024m07,Java,2,10613134.13671875,6.61817323175021
2024m07,Java,3,7551645.658203125,4.709080136646071
2024m07,Java,4,6963893.9609375,4.342567992386889
2024m07,Java,5,7110783.294921875,4.4341657283319815
2024m07,Java,6,2514530.953125,1.5680195152536043
2024m07,Java,7,950983.3203125,0.5930173192250787
2024m07,Java,8,1645275.34765625,1.025966234332695
2024m07,Kalimantan,0,9906937.987426758,55.634840618756044
2024m07,Kalimantan,1,3477119.094055176,19.526615272620663
2024m07,Kalimantan,2,2633638.836456299,14.789844965171742
2024m07,Kalimantan,3,1009376.91796875,5.668403701195346
2024m07,Kalimantan,4,417811.626953125,2.3463236878742117
2024m07,Kalimantan,5,256468.65625,1.4402626555535174
2024m07,Kalimantan,6,79489.326171875,0.4463918112818685
2024m07,Kalimantan,7,26232.900390625,0.1473172875466043
2024m07,Maluku,0,692544.658203125,21.188225678405992
2024m07,Maluku,1,4467.9306640625,0.13669518940663086
2024m07,Maluku,2,475323.57373046875,14.542402473507629
2024m07,Maluku,3,564625.8723144531,17.274583327962915
2024m07,Maluku,4,127594.77783203125,3.9037294072929036
2024m07,Maluku,5,426518.794921875,13.04923281963403
2024m07,Maluku,6,74697.94140625,2.2853643031981306
2024m07,Maluku,7,366264.8134765625,11.205777756103215
2024m07,Maluku,8,536497.04345703125,16.413989044488556
2024m07,Nusa Tenggara,0,9650635.212890625,60.10594961386747
2024m07,Nusa Tenggara,1,872588.572265625,5.434643792999061
2024m07,Nusa Tenggara,2,1156538.46875,7.2031365185510285
2024m07,Nusa Tenggara,3,841893.2451171875,5.243467590991054
2024m07,Nusa Tenggara,4,671022.880859375,4.179255207244035
2024m07,Nusa Tenggara,5,841489.013671875,5.240949962425855
2024m07,Nusa Tenggara,6,557172.02783203125,3.470170936146852
2024m07,Nusa Tenggara,7,830231.8955078125,5.170838538437648
2024m07,Nusa Tenggara,8,634468.517578125,3.951587839336993
2024m07,Papua,0,3119459.640625,63.522106412006984
2024m07,Papua,1,782280.7880859375,15.929721551040016
2024m07,Papua,2,203416.4736328125,4.142205501164891
2024m07,Papua,3,338386.1613769531,6.8906170387351935
2024m07,Papua,4,32795.87646484375,0.6678282121506941
2024m07,Papua,5,141125.35693359375,2.8737605141036893
2024m07,Papua,6,42212.98046875,0.8595903605813814
2024m07,Papua,7,199450.78002929688,4.061451383432672
2024m07,Papua,8,51697.19177246094,1.0527190267844742
2024m07,Sulawesi,0,12197504.831542969,58.41931684988737
2024m07,Sulawesi,1,2326999.5368652344,11.14504360778145
2024m07,Sulawesi,2,1737805.1994628906,8.3231278833576
2024m07,Sulawesi,3,1296433.45703125,6.209200811730512
2024m07,Sulawesi,4,700357.4865722656,3.354325862651067
2024m07,Sulawesi,5,433317.31005859375,2.0753507854648396
2024m07,Sulawesi,6,581836.0546875,2.786673610948487
2024m07,Sulawesi,7,1533504.6533203125,7.344641012268694
2024m07,Sulawesi,8,71473.69921875,0.3423195759099786
2024m07,Sumatra,0,32315674.17138672,51.362477966921325
2024m07,Sumatra,1,8485810.939941406,13.487333580684426
2024m07,Sumatra,2,2273948.625,3.614210105289648
2024m07,Sumatra,3,6085245.21875,9.671878476485706
2024m07,Sumatra,4,5649210.912109375,8.978846285701927
2024m07,Sumatra,5,3581508.635986328,5.692443779095462
2024m07,Sumatra,6,2268071.2578125,3.6048686278050543
2024m07,Sumatra,7,1301714.3208007813,2.0689425436946425
2024m07,Sumatra,8,955706.7119140625,1.5189986343218054
2024m08,Java,0,115260523.84228516,71.33743338663857
2024m08,Java,1,18012956.3984375,11.148639918800527
2024m08,Java,2,8957259.98046875,5.543857652927567
2024m08,Java,3,4927452.103515625,3.0497153273516555
2024m08,Java,4,4924032.1943359375,3.0475986655913103
2024m08,Java,5,5322117.013671875,3.2939826688469953
2024m08,Java,6,854319.44921875,0.5287582839979572
2024m08,Java,7,2181036.048828125,1.3498942106148337
2024m08,Java,8,1131189.908203125,0.7001198852305888
2024m08,Kalimantan,0,10195969.985595703,56.55697260508763
2024m08,Kalimantan,1,4929798.3212890625,27.345556038282382
2024m08,Kalimantan,2,1838040.5888671875,10.1955980037663
2024m08,Kalimantan,3,398714.7421875,2.2116678239540266
2024m08,Kalimantan,4,209740.5078125,1.1634290971125953
2024m08,Kalimantan,5,137699.328125,0.7638171885075032
2024m08,Kalimantan,6,168773.82421875,0.9361871961452259
2024m08,Kalimantan,8,149048.6953125,0.8267720471443313
2024m08,Maluku,0,1414030.1296386719,38.723926133622605
2024m08,Maluku,1,260302.34716796875,7.128510668097815
2024m08,Maluku,2,342351.3994140625,9.375465221550904
2024m08,Maluku,3,69549.7724609375,1.9046554913761342
2024m08,Maluku,4,650027.490234375,17.801329681067084
2024m08,Maluku,5,262963.65478515625,7.2013919154112305
2024m08,Maluku,6,335107.96484375,9.177100123541159
2024m08,Maluku,8,317234.2978515625,8.687620765333069
2024m08,Nusa Tenggara,0,10977276.214355469,64.89198877382279
2024m08,Nusa Tenggara,1,1598668.87109375,9.45050488029163
2024m08,Nusa Tenggara,2,692233.478515625,4.092126884623331
2024m08,Nusa Tenggara,3,744177.1667480469,4.399191147909448
2024m08,Nusa Tenggara,4,148539.615234375,0.8780895056327027
2024m08,Nusa Tenggara,5,654282.80517578125,3.867782099975608
2024m08,Nusa Tenggara,6,518629.8779296875,3.0658720395839487
2024m08,Nusa Tenggara,7,248499.861328125,1.469002865256591
2024m08,Nusa Tenggara,8,1333919.24609375,7.885441802903946
2024m08,Papua,0,2561238.451538086,47.6683613648932
2024m08,Papua,1,1208832.7646484375,22.49813055101549
2024m08,Papua,2,672019.33203125,12.507254193463535
2024m08,Papua,3,37096.971435546875,0.6904284288215456
2024m08,Papua,5,606721.552734375,11.29196783932526
2024m08,Papua,6,79862.3828125,1.486354744159625
2024m08,Papua,7,169102.40795898438,3.147241009684878
2024m08,Papua,8,38162.62939453125,0.7102618686364666
2024m08,Sulawesi,0,12152323.449707031,58.174116351773066
2024m08,Sulawesi,1,2410856.0590820313,11.5409552312234
2024m08,Sulawesi,2,1841905.2817382813,8.817343663723115
2024m08,Sulawesi,3,2086195.0141601563,9.98677758936441
2024m08,Sulawesi,4,1565920.193359375,7.496181607005811
2024m08,Sulawesi,5,351978.8515625,1.684950104307335
2024m08,Sulawesi,6,289970.51953125,1.388111402038241
2024m08,Sulawesi,7,29538.7001953125,0.14140405241465803
2024m08,Sulawesi,8,160883.12109375,0.7701599981499703
2024m08,Sumatra,0,33260011.72607422,51.09643549480754
2024m08,Sumatra,1,9672745.3525390625,14.859970977588363
2024m08,Sumatra,2,3986980.44921875,6.125087718560777
2024m08,Sumatra,3,7623125.0185546875,11.711195984758863
2024m08,Sumatra,4,1944598.1450195313,2.9874323105670437
2024m08,Sumatra,5,2450739.966796875,3.7650039831409243
2024m08,Sumatra,6,3326674.3984375,5.110677807690983
2024m08,Sumatra,7,2057282.3422851563,3.160545924124593
2024m08,Sumatra,8,770468.73828125,1.1836497987609214
2024m09,Java,0,112718453.02978516,68.83129839263347
2024m09,Java,1,24233431.91796875,14.798096838523072
2024m09,Java,2,7055308.6025390625,4.308310117999547
2024m09,Java,3,6781180.5205078125,4.140914351779198
2024m09,Java,4,3379260.138671875,2.063538459756833
2024m09,Java,5,6710316.1171875,4.097641145314348
2024m09,Java,6,2142495.3671875,1.3083105202370848
2024m09,Java,8,740017.44140625,0.45189017375644014
2024m09,Kalimantan,0,10756732.141601563,60.32884451064222
2024m09,Kalimantan,1,4509795.555480957,25.29306775141912
2024m09,Kalimantan,2,577048.265625,3.2363597637045145
2024m09,Kalimantan,3,417994.5447998047,2.344311224595533
2024m09,Kalimantan,4,755609.8125,4.23781742344668
2024m09,Kalimantan,5,220779.63671875,1.2382366874423658
2024m09,Kalimantan,6,45008.91796875,0.2524313125942248
2024m09,Kalimantan,7,547195.5,3.0689313261553464
2024m09,Maluku,0,1420478.1869506836,39.79518756227131
2024m09,Maluku,1,790378.30712890625,22.142721561156435
2024m09,Maluku,2,77246.14501953125,2.164077461909931
2024m09,Maluku,3,92893.5986328125,2.602446285263137
2024m09,Maluku,4,117228.27294921875,3.284190600370874
2024m09,Maluku,5,157561.3994140625,4.41413708415802
2024m09,Maluku,6,100128.5439453125,2.8051357798000285
2024m09,Maluku,7,52346.1181640625,1.4664945999399612
2024m09,Maluku,8,761211.703125,21.325609065130305
2024m09,Nusa Tenggara,0,9570866.008300781,59.869946993067494
2024m09,Nusa Tenggara,1,1914459.0986328125,11.975777809044024
2024m09,Nusa Tenggara,2,1675593.48828125,10.481569090855757
2024m09,Nusa Tenggara,3,459337.4697265625,2.8733564904793294
2024m09,Nusa Tenggara,4,625932.4548339844,3.915480883302483
2024m09,Nusa Tenggara,5,80608.642578125,0.5042422654491101
2024m09,Nusa Tenggara,6,201452.828125,1.2601754251900346
2024m09,Nusa Tenggara,7,904860.478515625,5.6602974942776605
2024m09,Nusa Tenggara,8,552983.5380859375,3.459153548334113
2024m09,Papua,0,2402063.8090820313,51.117580237835526
2024m09,Papua,1,1755318.4682617188,37.354391796366606
2024m09,Papua,2,98284.066162109375,2.0915529467397214
2024m09,Papua,3,118286.5224609375,2.517219059747724
2024m09,Papua,4,11301.583740234375,0.24050552340523565
2024m09,Papua,5,197894.5068359375,4.211332061024139
2024m09,Papua,6,11188.2509765625,0.2380937237608346
2024m09,Papua,7,27204.837890625,0.5789377777865021
2024m09,Papua,8,77553.251953125,1.6503868733337046
2024m09,Sulawesi,0,10299011.563476563,49.15037544192639
2024m09,Sulawesi,1,3059663.057495117,14.6017496023583
2024m09,Sulawesi,2,5002596.530029297,23.874086956789316
2024m09,Sulawesi,3,587524.8878173828,2.803867986720876
2024m09,Sulawesi,4,486403.984375,2.3212847467092326
2024m09,Sulawesi,5,460591.21337890625,2.198097450740588
2024m09,Sulawesi,6,178287.2744140625,0.8508473284023486
2024m09,Sulawesi,7,94195.43115234375,0.4495325379058995
2024m09,Sulawesi,8,785811.29296875,3.7501579484470464
2024m09,Sumatra,0,33751687.48144531,52.84792546814883
2024m09,Sumatra,1,6395846.052734375,10.014527293975346
2024m09,Sumatra,2,4096751.43359375,6.41463673610737
2024m09,Sumatra,3,4439162.5869140625,6.9507793843848145
2024m09,Sumatra,4,1983679.0380859375,3.1060172032917155
2024m09,Sumatra,5,3540335.53515625,5.54340841763934
2024m09,Sumatra,6,4249800.72265625,6.654279196229538
2024m09,Sumatra,7,4882267.680175781,7.6445872112120155
2024m09,Sumatra,8,526150.4443359375,0.8238390890110336
2024m10,Java,0,110451609.28710938,67.75019568903218
2024m10,Java,1,23440467.809570313,14.378208623585827
2024m10,Java,2,7400717.891113281,4.539545313992669
2024m10,Java,3,7645011.5390625,4.689393220790698
2024m10,Java,4,3048281.44140625,1.8697931655634226
2024m10,Java,5,7275443.029296875,4.462702645445252
2024m10,Java,6,2226649.818359375,1.3658104386026524
2024m10,Java,7,713604.212890625,0.4377195169894198
2024m10,Java,8,825949.671875,0.5066313859978677
2024m10,Kalimantan,0,11951746.107299805,65.64442335536894
2024m10,Kalimantan,1,3793337.59375,20.834734665411943
2024m10,Kalimantan,2,636934.4140625,3.498333377479083
2024m10,Kalimantan,3,1479737.4201660156,8.12739065841024
2024m10,Kalimantan,4,220002.57421875,1.2083541594366576
2024m10,Kalimantan,5,125037.6796875,0.6867637838931354
2024m10,Maluku,0,1638593.44921875,49.15603778112453
2024m10,Maluku,1,334398.4482421875,10.031593110285879
2024m10,Maluku,2,60585.328125,1.817494558954965
2024m10,Maluku,3,60908.0400390625,1.8271755686328925
2024m10,Maluku,4,103962.48046875,3.118762387447496
2024m10,Maluku,5,161562.5634765625,4.846702809690667
2024m10,Maluku,6,27490.3388671875,0.8246805433133317
2024m10,Maluku,7,198507.140625,5.9550003138593315
2024m10,Maluku,8,747445.2783203125,22.4225529266909
2024m10,Nusa Tenggara,0,9860275.9677734375,62.32311081144716
2024m10,Nusa Tenggara,1,1322863.4638671875,8.36132442098642
2024m10,Nusa Tenggara,2,501583.6875,3.1703225994328537
2024m10,Nusa Tenggara,3,561936.9306640625,3.551792841628666
2024m10,Nusa Tenggara,4,1276327.39453125,8.067187358754913
2024m10,Nusa Tenggara,5,1061474.703125,6.709183978483085
2024m10,Nusa Tenggara,6,232066.279296875,1.4668040212555347
2024m10,Nusa Tenggara,7,354229.07421875,2.2389492867466525
2024m10,Nusa Tenggara,8,650461.689453125,4.111324681264714
2024m10,Papua,0,2161791.9235839844,45.43907366306477
2024m10,Papua,1,1797164.8974609375,37.77491592484862
2024m10,Papua,2,107944.69091796875,2.268907894718475
2024m10,Papua,3,22378.51318359375,0.4703777907234271
2024m10,Papua,4,121960.21655273438,2.5635026218043566
2024m10,Papua,5,278095.873046875,5.845344652699802
2024m10,Papua,6,88394.390625,1.8579767937851006
2024m10,Papua,7,28516.484375,0.5993928555247102
2024m10,Papua,8,151314.6181640625,3.1805078028307476
2024m10,Sulawesi,0,12616442.673583984,61.18375094446063
2024m10,Sulawesi,1,2156209.1197509766,10.456589482488582
2024m10,Sulawesi,2,1143822.1791992188,5.546993962363471
2024m10,Sulawesi,3,792401.6083984375,3.8427712082226417
2024m10,Sulawesi,4,1818058.1997070313,8.816718228055839
2024m10,Sulawesi,5,374620.083984375,1.816729367405891
2024m10,Sulawesi,6,1397178.1103515625,6.775649819880511
2024m10,Sulawesi,7,157003.08251953125,0.7613903337824772
2024m10,Sulawesi,8,164842.26708984375,0.7994066533399622
2024m10,Sumatra,0,36932049.79296875,57.872967649409034
2024m10,Sumatra,1,8369170.2470703125,13.114590759955835
2024m10,Sumatra,2,4591730.343261719,7.19529685192256
2024m10,Sumatra,3,2863308.0205078125,4.486838216943219
2024m10,Sumatra,4,4099472.322265625,6.423922593413551
2024m10,Sumatra,5,2783608.8515625,4.361948657552041
2024m10,Sumatra,6,1237015.3056640625,1.9384179098596803
2024m10,Sumatra,7,1885908.599609375,2.9552415310485878
2024m10,Sumatra,8,1053454.447265625,1.650775829895491
2024m11,Java,0,110642685.28857422,67.7286274394891
2024m11,Java,1,21863762.765625,13.38364699768642
2024m11,Java,2,5752945.6416015625,3.521598477327465
2024m11,Java,3,9134102.904296875,5.5913344021393145
2024m11,Java,4,3540531.4375,2.167294964351334
2024m11,Java,5,8471169.419921875,5.185527413061896
2024m11,Java,6,1986406.94921875,1.215955811773326
2024m11,Java,7,506182.90625,0.3098539536005316
2024m11,Java,8,1463983.73046875,0.8961605405705998
2024m11,Kalimantan,0,11363462.917236328,62.96963119257257
2024m11,Kalimantan,1,3947106.5830078125,21.87254427809809
2024m11,Kalimantan,2,1218406.150390625,6.751690615057618
2024m11,Kalimantan,3,880584.1982421875,4.87967995330103
2024m11,Kalimantan,4,454053.5358886719,2.5160977692130184
2024m11,Kalimantan,5,74241.015625,0.41140006416329666
2024m11,Kalimantan,6,108087.2734375,0.5989561275943723
2024m11,Maluku,0,1592642.5346679688,45.06628799170648
2024m11,Maluku,1,171579.130859375,4.855097334372858
2024m11,Maluku,3,48704.8310546875,1.3781786528485218
2024m11,Maluku,4,523410.7646484375,14.81071850346092
2024m11,Maluku,5,319240.6494140625,9.033408773145016
2024m11,Maluku,6,106131.1328125,3.0031448313737976
2024m11,Maluku,7,94316.986328125,2.6688452529991387
2024m11,Maluku,8,677973.7861328125,19.184318660093265
2024m11,Nusa Tenggara,0,7528086.95703125,47.16827761117404
2024m11,Nusa Tenggara,1,1331174.0307617188,8.340656343390009
2024m11,Nusa Tenggara,2,2654945.6015625,16.6349315426147
2024m11,Nusa Tenggara,3,140229.75,0.8786290348529612
2024m11,Nusa Tenggara,4,1255395.705078125,7.86585668669698
2024m11,Nusa Tenggara,5,608517.8203125,3.812753179350313
2024m11,Nusa Tenggara,6,581747.37109375,3.6450192002221287
2024m11,Nusa Tenggara,7,393949.294921875,2.4683441907171026
2024m11,Nusa Tenggara,8,1466016.75390625,9.185532210981762
2024m11,Papua,0,3684119.9860839844,75.12855847062674
2024m11,Papua,1,505127.046875,10.300822725532791
2024m11,Papua,2,293538.00927734375,5.985985140724341
2024m11,Papua,3,90391.83251953125,1.8433189202203943
2024m11,Papua,4,120166.2998046875,2.450495889161175
2024m11,Papua,5,47300.434814453125,0.9645759356553979
2024m11,Papua,8,163110.783203125,3.3262429180791475
2024m11,Sulawesi,0,12119692.48840332,58.27232462352112
2024m11,Sulawesi,1,1688358.669921875,8.11774594023427
2024m11,Sulawesi,2,1839376.8828125,8.843852013803954
2024m11,Sulawesi,3,2484208.412109375,11.944246866117522
2024m11,Sulawesi,4,605791.2626953125,2.912686534551227
2024m11,Sulawesi,5,1118319.3969726563,5.376957459566392
2024m11,Sulawesi,6,180246.28759765625,0.8666366900913766
2024m11,Sulawesi,7,542783.2841796875,2.609739790527192
2024m11,Sulawesi,8,219591.265625,1.05581008158695
2024m11,Sumatra,0,35720964.31298828,56.37800572430953
2024m11,Sumatra,1,10664030.613769531,16.830922416299547
2024m11,Sumatra,2,2891231.669921875,4.5631991961060345
2024m11,Sumatra,3,4307724.20703125,6.798833812962026
2024m11,Sumatra,4,2918489.455078125,4.6062198591011905
2024m11,Sumatra,5,2840185.515625,4.482633611315626
2024m11,Sumatra,6,1542512.7958984375,2.434531007477937
2024m11,Sumatra,7,1255652.3857421875,1.9817823721342265
2024m11,Sumatra,8,1218960.5180664063,1.9238720002938827
2024m12,Java,0,113624189.12451172,69.68518992437197
2024m12,Java,1,20861454.09326172,12.794233356371661
2024m12,Java,2,9743072.97265625,5.97538161352739
2024m12,Java,3,3569966.3740234375,2.1894438738289552
2024m12,Java,4,6048402.9609375,3.709457575184035
2024m12,Java,5,4716838.146484375,2.8928150300821684
2024m12,Java,6,2233557.794921875,1.3698306702601182
2024m12,Java,7,2256087.373046875,1.3836479563736956
2024m12,Kalimantan,0,11374378.40209961,64.750721585876
2024m12,Kalimantan,1,3468126.791870117,19.742943692065563
2024m12,Kalimantan,2,1636642.16015625,9.316883710183422
2024m12,Kalimantan,3,217546.640625,1.2384238910542829
2024m12,Kalimantan,4,126546.34008789063,0.7203880990305414
2024m12,Kalimantan,5,639879.0703125,3.642628200481334
2024m12,Kalimantan,6,33679.41015625,0.1917261790588326
2024m12,Kalimantan,8,69612.9921875,0.3962846422500354
2024m12,Maluku,0,1295177.9714355469,37.66424049455604
2024m12,Maluku,1,170370.51708984375,4.9544358152890915
