mofd_label,region,worried,unhealthy,low_diversity,skip_meal,eat_less,ran_out,went_hungry,whole_day
2024m07,Sulawesi,0.30163774628666984,0.26899997627443106,0.3707455086042734,0.11362365721105194,0.15375018341049307,0.10876954016637255,0.09590234928801984,0.016687940218066605
2024m07,Sumatra,0.3391117676700241,0.28698526161614807,0.3632137224469698,0.12088340273484187,0.2324695002652421,0.1659311592650819,0.11086993139988821,0.020623528109651602
2024m08,Java,0.22160466988516148,0.11631503517524325,0.1789689473653178,0.05383580485523947,0.09863949000130194,0.07442067420624078,0.028660035889091322,0.011396116545410392
2024m08,Kalimantan,0.31016229993249184,0.19682249569370866,0.11345163177714114,0.014876950534403716,0.04187223628679436,0.03977632063948104,0.011020362369935165,0.022776276792953753
2024m08,Maluku,0.4339689784470579,0.49753313386146253,0.5219132088102926,0.27196572316964246,0.3831050155187671,0.22752943274084006,0.2108008273042469,0.08687620765333069
2024m08,Nusa Tenggara,0.28480917338138073,0.2100638488466892,0.23087914818363534,0.17181411062671822,0.1926538209555323,0.17085177325916234,0.13089705206564525,0.0907728996755527
2024m08,Papua,0.46247818718550654,0.2772003453453511,0.23798633482033205,0.14815438374624684,0.16874384592353525,0.051350650025600617,0.0534385762248097,0.02739441575738921
2024m08,Sulawesi,0.2903284349732639,0.31677694604322887,0.3013802618134,0.029656466906932234,0.04781908305004915,0.062330782930572336,0.08135438440161093,0.007818388470351247
2024m08,Sumatra,0.39330517775685453,0.2728259964378828,0.3626081899450933,0.08446324878941683,0.17002551430707005,0.14508082317555374,0.11535113874489046,0.013935873050583726
2024m09,Java,0.23910006126579814,0.10624923785812353,0.17238848258357756,0.051586518768579975,0.09651660822329487,0.07230651339398089,0.016129479345884146,0.006171140630089567
2024m09,Kalimantan,0.3833824658488292,0.12841780595106303,0.1222296206919212,0.05272737129669429,0.06246326285815227,0.05142758976510806,0.04873469601089264,0
2024m09,Maluku,0.44063895634003974,0.3161665922029611,0.48685374210109267,0.2888143004524117,0.3394541085726725,0.28801195763846643,0.28958888276721645,0.22233958554975586
2024m09,Nusa Tenggara,0.2955415117844548,0.18818157805680716,0.24801724133154435,0.12600810969912601,0.15414395485465907,0.14274068741224757,0.12179203341638772,0.06955972064883074
2024m09,Papua,0.35632001772325683,0.15267897751665505,0.11872515932443455,0.0432675759655807,0.08970676047150662,0.07362319893695807,0.053027582030398014,0.021429851779429156
2024m09,Sulawesi,0.3725983799489893,0.24443261097100857,0.2959944259532929,0.08309928153319023,0.129903121237021,0.07145698115799656,0.05791591011374284,0.037501579484470464
2024m09,Sumatra,0.3859771300465842,0.29950505692183604,0.3754579505993141,0.17294069050174635,0.22892088762192264,0.21438136984931638,0.14916938795285298,0.01998092997101615
2024m10,Java,0.26310791741695544,0.12687680227007114,0.18089161325043338,0.05538490096782526,0.10582366635762108,0.0562902623644558,0.030555498020908907,0.0073704907712090146
2024m10,Kalimantan,0.30106408486711356,0.10590852085785549,0.09752816561557537,0.009327781146284133,0.0530502970689985,0.032121139700998086,0.006879807144872498,0
2024m10,Maluku,0.401946445102805,0.3718528142560842,0.47662769788772263,0.35296158052857085,0.3919440291964208,0.31536818538358863,0.28377553240550235,0.22422552926690903
2024m10,Nusa Tenggara,0.32122882001860015,0.26236200097237183,0.27317924504691543,0.16029441422775986,0.16672455639661302,0.1469970044172744,0.09396032608612077,0.07677956987079029
2024m10,Papua,0.5218749203535201,0.1301422879845452,0.1678601041208662,0.13576137252245066,0.14046724726644716,0.07048540941158268,0.04152630042429886,0.031805078028307475
2024m10,Sulawesi,0.29793630406751237,0.23238369666647696,0.3181536676881625,0.08751197493842441,0.22478532988699831,0.04738404864154355,0.08193386421364597,0.007994066533399622
2024m10,Sumatra,0.35256198022063684,0.21623003671809574,0.30673166909425453,0.12744403930238707,0.16170235278152761,0.11123346405461221,0.0820187291421851,0.02175880628907553
2024m11,Java,0.2657617953573348,0.14582011350587845,0.19087058881672758,0.06483311031325185,0.10455053565831723,0.07618911727887101,0.02878827318940221,0.009425685460050997
2024m11,Kalimantan,0.23680549409727553,0.17254745844655148,0.14488281596451139,0.042490521809872686,0.03667664840781798,0.010359778685597622,0.009749272166281948,0.003788945735603469
2024m11,Maluku,0.46568051284751055,0.48967425017010985,0.4984501828658488,0.33217682927657344,0.4792777790702432,0.28524270417955755,0.24856308744466202,0.23668351627019524
2024m11,Nusa Tenggara,0.39101903529563325,0.42209115577736983,0.37296853011030134,0.1780236461175307,0.24011277325711117,0.1977127327304421,0.15600930414727363,0.11612663657358159
2024m11,Papua,0.16964987795629322,0.12287894529069432,0.14660930555803586,0.05608967192850172,0.06455371076571839,0.054423434254594845,0.04290818853734545,0.033262429180791475
2024m11,Sulawesi,0.30313048555293365,0.2649406374321116,0.3467581092105418,0.11458366693992998,0.13915940231650883,0.09187593206748748,0.04987569895627533,0.0105581008158695
2024m11,Sumatra,0.3633893442194144,0.21434452234356294,0.25176358896801326,0.10588873106332047,0.15078684571113599,0.1288360488128736,0.07637728280412909,0.019238720002938827
2024m12,Java,0.22341164394270416,0.11754942264867543,0.1906752812099326,0.055171044792254674,0.1058599861767587,0.05784602461000886,0.030667736153856463,0.004016394188177817
2024m12,Kalimantan,0.316371021608687,0.13940728961810878,0.11183001794748425,0.02953528153037607,0.034896850214386675,0.018576267416321113,0.020493529206909437,0.003962846422500354
2024m12,Maluku,0.44165601389724746,0.5303056845495113,0.5179603757776015,0.28030266882894744,0.29896234421170187,0.27312317985239953,0.24235048486354696,0.23248763457675692
2024m12,Nusa Tenggara,0.3892818237222813,0.2175471653449202,0.23380568863107754,0.18596864977076616,0.2119354098066829,0.1876893362607475,0.1074311264411546,0.08915842738457788
2024m12,Papua,0.2576023171430232,0.09671787926313666,0.15902261780139781,0.07146950546505391,0.12589773541397434,0.032243147815084146,0.032243147815084146,0.023283723785534786
2024m12,Sulawesi,0.19242358079793584,0.12208039766237692,0.18776490197341456,0.04622810255338294,0.08169161469879938,0.061084817202884445,0.03785908178445355,0.006740765575764878
2024m12,Sumatra,0.3142726489035038,0.2528395474601946,0.29772649850784777,0.11117256616566124,0.15463346039856288,0.14725291953557765,0.09593010382107942,0.024545425935116872
2025m01,Java,0.2727020738488009,0.17101223271257798,0.21426921061354073,0.07867727887488371,0.13365616716771067,0.09007301970328024,0.05952069350125338,0.01846619263412638
2025m01,Kalimantan,0.2780170413030362,0.13512930499741335,0.14072259693482234,0.020889315889120626,0.016022542056662287,0.02763621133593013,0.004088358299265246,0.020137735772588924
2025m01,Maluku,0.2946318777189194,0.3541749922584322,0.3654203865421393,0.3237880340876446,0.18811162404724652,0.22561641299423954,0.19524390041090955,0.03355911983122852
2025m01,Nusa Tenggara,0.39579192293406634,0.2818566064757653,0.35286262958079034,0.17318659789731775,0.2041893547971976,0.20032228477350314,0.14116726438201715,0.10728336685200235
2025m01,Papua,0.13803673981777312,0.13969034786155946,0.18999963229538094,0.0830304936367659,0.07314920833200464,0.06554515001639308,0.12274692372756218,0.0959271871112468
2025m01,Sulawesi,0.2703155072922974,0.15809297894612356,0.2607956164668603,0.12950572235809557,0.14716640839201717,0.09168798412825721,0.07320488559560974,0.02375304046629276
2025m01,Sumatra,0.37241912514108927,0.231938428694994,0.2653372064454767,0.1208302943049593,0.14281466540708687,0.14063169209120047,0.09899478349805188,0.021120526018674163
2025m02,Java,0.240547310637914,0.1466121304166193,0.21391097581621005,0.056557971539078045,0.1082872400807413,0.05463542813919675,0.03311299974549812,0.0039928598060767805
2025m02,Kalimantan,0.36426191043197337,0.15645203051405776,0.23922458263086233,0.03429632222147798,0.04427184339128925,0.14590360883579762,0.019558464195045398,0.0023283805718097477
2025m02,Maluku,0.17154918381056183,0.08320755724511093,0.19586677758189527,0.0835512460527278,0.19591607675428183,0.10265709712079175,0.08739769356013626,0.13667149303449627
2025m02,Nusa Tenggara,0.5344230806556528,0.2601005238655702,0.27613501531642093,0.15516362195597377,0.24405996134382496,0.13394382755928247,0.15641707731094298,0.06438636956124019
2025m02,Papua,0.2642404194101644,0.09702893218299269,0.1052943124951306,0.04535320121178612,0.061064317500593934,0.03370999276072255,0.03370999276072255,0.008715935824351055
2025m02,Sulawesi,0.21365084629366193,0.1255632771827735,0.17397209466415064,0.07172290857796966,0.11714661388699392,0.034418604589320154,0.02332131015183549,0.00812215076134249
2025m02,Sumatra,0.35497836609594313,0.27098694088479097,0.31303516120732244,0.09209023202535266,0.14899674534476304,0.12400960177552403,0.09255867671207128,0.028828862576372183
2025m03,Java,0.25911127460195504,0.1001875797929189,0.182830471389254,0.05854438969906013,0.10177278668665792,0.05860569367009821,0.028449234165308767,0.01418805646987776
2025m03,Kalimantan,0.3956182850746423,0.12030479599444073,0.17299621181763994,0.05896661840979871,0.05069319358570404,0.08684226064289227,0.08265926197669979,0.008418478718178798
2025m03,Maluku,0.29546582753858125,0.24213889657096768,0.2912254585165944,0.19046919995281833,0.22235579692751023,0.21149181375258524,0.16215486920363184,0.08558477392754424
2025m03,Nusa Tenggara,0.3156296751920306,0.257074209469282,0.2730690877884876,0.08343502261536805,0.16147183930402773,0.18354269688423103,0.10392596972725462,0.005073404297395144
2025m03,Papua,0.16038283898522235,0.09440826497251295,0.10793481526605943,0.04848805838213985,0.04498476381040033,0.019035741861434897,0.019035741861434897,0.03762082384033535
2025m03,Sulawesi,0.18127840059952266,0.09160421761999286,0.07895663060108425,0.03179814863442207,0.055048797745523306,0.013154993810183747,0.011601863629112226,0.011601863629112226
2025m03,Sumatra,0.3235668406156549,0.19987319750845686,0.2182454426679261,0.06137000940878062,0.08116073962676937,0.10760711466055466,0.050734621550856646,0.020072374333222957
2025m04,Java,0.2754789865316112,0.11131143185244459,0.16605097502888355,0.03939459030805115,0.09296274158338992,0.0514101837096167,0.015235868086539192,0.007297899040238348
2025m04,Kalimantan,0.35208349783829457,0.11337386216272564,0.24788645859757324,0.027859870089662703,0.04489849056756952,0.007208714172075161,0.004283734318490221,0.004283734318490221
2025m04,Maluku,0.29663302518544576,0.3009651307293913,0.23609302707372162,0.12137015332385727,0.23746155148631476,0.09050003352721706,0.07432757571501473,0
2025m04,Nusa Tenggara,0.37645793124398963,0.2729473385013462,0.2769891548656341,0.16727306324985314,0.23762918994635115,0.19150404365470733,0.15894446807220178,0.05259004083934536
2025m04,Papua,0.15289751686962677,0.11464811975855865,0.14543117464727956,0.08104507321991913,0.07051008914982226,0.03188037387422377,0.03188037387422377,0.011249207317313456
2025m04,Sulawesi,0.19565777994189226,0.13810474288664784,0.18398789846603458,0.03908190665936349,0.04025439020175928,0.024073755934654856,0.021766023299286452,0.015328000319695306
2025m04,Sumatra,0.3285902445687794,0.19798927168859184,0.26643251092913833,0.06207731317546106,0.1430086260660504,0.08463699062971165,0.036760789081523644,0.01712121163827952
2025m05,Java,0.24065331887335478,0.11838011086565514,0.20318025157793493,0.06447423630170454,0.0999940043483818,0.09337821533071337,0.04919537301378225,0.02511015848309071
2025m05,Kalimantan,0.3035014345159382,0.09494107589684543,0.07864098093406419,0.03116079114392937,0.009965721600807359,0.011275507276123243,0.004609175440538339,0.004609175440538339
2025m05,Maluku,0.29619516421678893,0.39417039682428934,0.2436210388750586,0.055510695091911026,0.13290680262262347,0.05541176149458303,0.05541176149458303,0.055510695091911026
2025m05,Nusa Tenggara,0.3586263878389433,0.2552178730587019,0.2860667895181508,0.15124705661905619,0.16389575427027941,0.1126529183182069,0.05153261212010086,0.023834414759508368
2025m05,Papua,0.29219625988627274,0.21080981716620398,0.27779689056204204,0.11367048158267712,0.08915569458744155,0.034213643090543235,0.030137590433149848,0.01787896353599212
2025m05,Sulawesi,0.1445915701797211,0.09294253366194914,0.1354195513045291,0.060372171735072165,0.054481464979955055,0.03700048323925952,0.014245737520627145,0.009247118777132458
2025m05,Sumatra,0.3237315676151879,0.17836121226443571,0.20294655967310815,0.05722066854374061,0.11746097258578078,0.07014297291941941,0.02815515343127918,0.010615253808115543
2025m06,Java,0.24255718848092267,0.10542757099007748,0.1803175367719552,0.02958708338526611,0.09202769636140481,0.047956678443456587,0.03450879322303687,0.027613228908002527
2025m06,Kalimantan,0.2836018452682224,0.1284973037045231,0.06817127542588305,0.009516360675668498,0.010862314192927242,0.04093869574367626,0.004182243892566455,0.004182243892566455
2025m06,Maluku,0.4790387375996854,0.37396311087659245,0.23281992048106429,0.07925145139482864,0.07925145139482864,0.033614299540721405,0.048468356683357826,0.048468356683357826
2025m06,Nusa Tenggara,0.39768468330883816,0.2942154628405252,0.2418056648174478,0.13199320003650755,0.17978216941297118,0.11929884484715998,0.12033087448919297,0.026804494227281463
2025m06,Papua,0.18589419013303254,0.06105842445660275,0.06105842445660275,0.031590263189220064,0.031590263189220064,0.04135060759547599,0.031590263189220064,0.015772591404513824
2025m06,Sulawesi,0.1917423914545173,0.09833541281978928,0.1879225452981192,0.049767692051543695,0.08762032851185086,0.02871480798928805,0.02626927186183676,0.004520820429873327
2025m06,Sumatra,0.3258459104763158,0.15472902192488802,0.18051901952233035,0.059548167044451365,0.08139188877075969,0.05136064385722514,0.034661475607757626,0.022244927807973894
2025m07,Java,0.2737107676494441,0.12180771892977818,0.18180024074398224,0.050679986882260594,0.12929893520382899,0.07078790852641795,0.030734205567390996,0.01616394111784121
2025m07,Kalimantan,0.34510084614873754,0.13908811745309274,0.14807807907706885,0.05291838525483483,0.08970194232140369,0.02815516745395236,0.03142792240103977,0.005471816783046151
2025m07,Maluku,0.6290567854447032,0.4235510148707248,0.3554299388028398,0.33181306345164713,0.4537800412959256,0.33181306345164713,0.09070246198895908,0.067661468209747
2025m07,Nusa Tenggara,0.35776420400601344,0.2851336734850689,0.31217081337687286,0.240360215252604,0.15311266500482806,0.027259591919872598,0.07281810617082825,9.007493835702521e-4
2025m07,Papua,0.3179634227832282,0.20647736993121354,0.428030775890984,0.11769538150182463,0.11769538150182463,0.11608345202660764,0.07663502338129623,0.007143520104050097
2025m07,Sulawesi,0.16709337945218392,0.10216487228486307,0.16910279347136828,0.03980092675420694,0.06493495104834994,0.03202013016875649,0.028203706496039625,0.021404579315713115
2025m07,Sumatra,0.36351423918706743,0.20540681256956939,0.1832726070482962,0.0646867902836332,0.09550453120885764,0.09451568875606202,0.04005848927810456,0.013531108807035366
2025m08,Java,0.2658398507515032,0.15493650491924832,0.18595525751377412,0.05739636896036594,0.10041748703326625,0.06421887180681836,0.03348553280038782,0.00797074380307321
2025m08,Kalimantan,0.3092979053479039,0.10147399945429925,0.09812938104314851,0.0332116917326978,0.034677075558704425,0.006568661743601825,0.009535992678793643,0.0034857688560871723
2025m08,Maluku,0.46784094953643335,0.351168538094661,0.34452066756971217,0.33985869236188343,0.20073995481782056,0.027811958141567086,0.027811958141567086,0.027811958141567086
2025m08,Nusa Tenggara,0.343858816001521,0.20741865917104743,0.2089660626350519,0.13692620848285908,0.12052208600183048,0.06970542429218582,0.09812542794409093,0.013863527455705472
2025m08,Papua,0.25421332411517633,0.057299050442202425,0.1415288003828598,0.10659848695121889,0.09499512110234838,0.030909204201083732,0.03465701852764076,0.015558024025656203
2025m08,Sulawesi,0.17957867912489686,0.1110987056518112,0.18038100870007412,0.09100941729845591,0.09222991743746663,0.03139911543392345,0.019691814843863363,0.01438877837862195
2025m08,Sumatra,0.3125300587336758,0.21629003743618844,0.20263571244216969,0.06038394208257699,0.054284487982314264,0.05697079727082223,0.01862607948323466,0.008521318160375527
2025m09,Java,0.30396195036547813,0.15241936883144355,0.2098709138016558,0.05806802062483626,0.12439078540829128,0.062367659909358455,0.03968547583437374,0.006685517148144209
2025m09,Kalimantan,0.27697756284852026,0.28179550988365015,0.19799493668475765,0.02298247481798619,0.046316093919090806,0.012878001920856726,0.018281835078422157,0.012878001920856726
2025m09,Maluku,0.28786618285194177,0.13588072333800372,0.1925303851182869,0.10541352029870611,0.07807285494786181,0.07807285494786181,0.07807285494786181,0.07807285494786181
2025m09,Nusa Tenggara,0.30548532775206533,0.26380360649208967,0.32018004779652304,0.1820600457308517,0.1801404146756395,0.17031901526035137,0.08739298329308966,0.001945931121801991
2025m09,Papua,0.11587169153116147,0.0432242172401951,0.0432242172401951,0.01334007175757916,0.01334007175757916,0.01334007175757916,0.01334007175757916,0
2025m09,Sulawesi,0.1872376111626799,0.1638028751670637,0.1451397270145185,0.08163653130032594,0.09008292719772451,0.028928326841622432,0.015979044136295445,0.00838206823360224
2025m09,Sumatra,0.31968737506141964,0.17524177727182838,0.21274387971962105,0.06545948484867221,0.11826792035073325,0.06420395745147636,0.030292424194762635,0.00651428952973234
2025m10,Java,0.27527489893827045,0.12874141793276794,0.20823802895295201,0.06212664586909991,0.12839661084257012,0.08939049139377112,0.03246014178761671,0.01963451034546047
2025m10,Kalimantan,0.46647516219279095,0.08872640933893768,0.11217046395756258,0.1070092730458995,0.023126539188611604,0.03169566157983778,0.025361527297040734,0.008856672542877555
2025m10,Maluku,0.25757742537039224,0.3280108870751091,0.3511007229478228,0.26193131899848343,0.26193131899848343,0.13862653815727674,0.11597655880114688,0.11597655880114688
2025m10,Nusa Tenggara,0.3639538496698684,0.30027964412805425,0.3308325697675226,0.19399184295658256,0.12939538515552243,0.2091844582556643,0.1291915605060748,0.06677358896387019
2025m10,Papua,0.17615529401781801,0.04442381834810413,0.055650078925370654,0.025183512201423404,0.025183512201423404,0.017858037442780753,0.017858037442780753,0.017858037442780753
2025m10,Sulawesi,0.14263556068281813,0.06209490892569719,0.10368559103437361,0.034276775768836254,0.06543751528330663,0.006058648177276,0.014262801023254602,0.01027804912282247
2025m10,Sumatra,0.23968615573741126,0.17152149752363005,0.17178155570223094,0.07709516814567846,0.08822202032165977,0.09309703807261631,0.04135339960988977,0.03311389165242723
