date,region,mean_kg,mean_price,product
2024-04-01,Nusa Tenggara,0.41511517211928284,15769.50873547163,chicken
2024-04-01,Papua,0.4604555951701603,22510.65971480902,chicken
2024-04-01,Sulawesi,0.42071243109952483,23009.84968652605,chicken
2024-04-01,Sumatra,0.6694780079883091,23468.203123956064,chicken
2024-05-01,Java,1.5171412967605535,112110.80776358183,chicken
2024-05-01,Kalimantan,0.8087329269947449,62649.62186370877,chicken
2024-05-01,Maluku,0.08696341353633674,45315.76523672663,chicken
2024-05-01,Nusa Tenggara,0.42724768577326916,53580.89656745399,chicken
2024-05-01,Papua,0.5418709337172752,144011.9659311671,chicken
2024-05-01,Sulawesi,0.16576612917963587,74800.21435426346,chicken
2024-05-01,Sumatra,0.5816693958101999,50771.296951608354,chicken
2024-06-01,Java,1.387891484645629,104762.94821012221,chicken
2024-06-01,Kalimantan,0.6202702593710989,76266.41318991646,chicken
2024-06-01,Maluku,0.00803967522872956,56743.15285835107,chicken
2024-06-01,Nusa Tenggara,0.5972050503357501,69625.39885622167,chicken
2024-06-01,Papua,0.4992577644228218,101565.77775420011,chicken
2024-06-01,Sulawesi,0.23675705955389756,112317.73833109484,chicken
2024-06-01,Sumatra,0.9368010027523999,61174.37748620671,chicken
2024-07-01,Java,1.3632965789623153,105148.47937596813,chicken
2024-07-01,Kalimantan,0.4957142697108007,78353.95369204422,chicken
2024-07-01,Maluku,0,50000,chicken
2024-07-01,Nusa Tenggara,0.6129328117806361,54353.751128150325,chicken
2024-07-01,Papua,0.32545313367772083,93082.18137919405,chicken
2024-07-01,Sulawesi,0.2195294489720625,77671.14270060863,chicken
2024-07-01,Sumatra,0.6620765900574671,49626.701869130666,chicken
2024-08-01,Java,1.24408420476213,83229.499232182,chicken
2024-08-01,Kalimantan,0.9532437263757043,78140.24339439135,chicken
2024-08-01,Maluku,0.06021688351292935,87592.76077117806,chicken
2024-08-01,Nusa Tenggara,0.4464112538091195,48860.75011201282,chicken
2024-08-01,Papua,0.5415383088176527,144440.5632184633,chicken
2024-08-01,Sulawesi,0.2182485500824784,78414.9058909472,chicken
2024-08-01,Sumatra,0.5661495239248818,45582.056159074906,chicken
2024-09-01,Java,1.4415471131795363,90377.31533566517,chicken
2024-09-01,Kalimantan,0.8522098673591337,68958.97260071945,chicken
